attack_cat,confidence
0,0.87298524
0,0.8690034
2,0.6723315
0,0.8341681
2,0.65361655
0,0.88399136
2,0.65635645
0,0.887143
0,0.88197017
0,0.8988162
0,0.8895272
0,0.8942199
2,0.6622667
0,0.89026225
0,0.88618094
0,0.88641864
0,0.88770574
2,0.6352344
2,0.6539039
0,0.88721913
0,0.8618598
0,0.8903949
0,0.8836022
2,0.56417304
2,0.6599174
0,0.88596594
2,0.6595081
0,0.882617
2,0.6715267
0,0.83035785
0,0.89210874
0,0.89056826
0,0.87952244
0,0.89204895
0,0.8987682
0,0.88596714
2,0.65259624
0,0.8891485
0,0.90096843
0,0.88607347
0,0.8862856
2,0.6572674
0,0.87901
0,0.8901278
2,0.654333
2,0.6536846
2,0.64034396
2,0.6568871
0,0.8972436
2,0.66910565
0,0.8917015
0,0.89356834
0,0.89403856
2,0.63105625
0,0.8954194
0,0.8945819
0,0.8924855
0,0.8888761
0,0.89314586
2,0.65716255
0,0.8923753
0,0.8902327
2,0.6797524
0,0.8952138
0,0.8908114
2,0.6580105
2,0.6527171
0,0.88488173
0,0.8898843
0,0.89373046
2,0.6499565
0,0.8799386
2,0.66215336
0,0.89226043
2,0.6482069
0,0.886986
0,0.88951665
0,0.87929887
0,0.88639355
0,0.89478534
2,0.6578499
2,0.6406852
0,0.8937728
0,0.89455587
0,0.8778134
0,0.8426111
0,0.8768434
2,0.65185255
2,0.6590611
0,0.8861444
2,0.6486605
2,0.66348827
0,0.8873162
2,0.6450344
2,0.63736993
0,0.8956663
0,0.87394595
0,0.8439553
0,0.89519346
2,0.6606419
0,0.8750176
0,0.8944513
0,0.8865277
0,0.88977844
0,0.88182694
0,0.8986907
0,0.88249964
0,0.86975014
0,0.86974293
0,0.8883113
0,0.88871205
0,0.89031494
0,0.89606977
0,0.8911307
0,0.88166094
2,0.66252714
0,0.89667356
0,0.88445324
0,0.892501
0,0.8908171
0,0.88727874
2,0.66750866
2,0.66883475
0,0.885334
0,0.88750166
2,0.6638403
0,0.8915713
2,0.6534264
2,0.6742071
0,0.89090204
0,0.87758666
0,0.8906444
0,0.8890475
0,0.89267945
0,0.87989116
0,0.88882214
2,0.66406065
2,0.6564503
0,0.89390725
0,0.88984585
0,0.8852333
0,0.8926337
2,0.6529882
0,0.8950592
0,0.87162226
2,0.6887895
2,0.6541538
0,0.89292365
0,0.88383573
2,0.6700624
0,0.87969476
0,0.89103425
2,0.63350546
2,0.66060334
0,0.88385254
0,0.88979656
2,0.6529299
0,0.8750164
0,0.8882804
2,0.67167
0,0.88995206
0,0.8841812
2,0.6656911
2,0.65514016
0,0.8891256
0,0.8920159
0,0.89322954
0,0.892679
0,0.8858403
0,0.88976854
2,0.66471785
2,0.657921
0,0.88491505
0,0.8895741
0,0.8916037
2,0.67229974
0,0.88755566
0,0.883706
2,0.6685052
0,0.87969905
0,0.89600074
0,0.88677925
0,0.8936761
0,0.8889561
2,0.65181994
2,0.65377903
0,0.89630836
0,0.87909275
2,0.6364759
0,0.89038754
0,0.89310837
0,0.88956684
2,0.6562057
0,0.8914269
0,0.89121866
2,0.6662145
0,0.87215585
2,0.65999746
0,0.86317766
0,0.88670343
0,0.88523114
2,0.6512466
0,0.89681417
0,0.89169306
0,0.8814263
2,0.65791917
0,0.8924243
0,0.87578505
0,0.89658034
0,0.89571935
2,0.6561488
0,0.880499
0,0.87234014
0,0.8805759
2,0.664958
0,0.8941535
0,0.88485366
0,0.8813913
0,0.87280726
0,0.8890721
2,0.6642945
2,0.657509
0,0.88651335
0,0.8953369
0,0.8947107
0,0.8835673
0,0.8910916
0,0.89196044
0,0.88479966
0,0.89842486
0,0.8911957
0,0.89115334
0,0.8901943
0,0.8902765
0,0.89369947
0,0.88680416
2,0.6509588
0,0.8779977
0,0.8776833
0,0.8900119
0,0.88608795
0,0.89316326
0,0.88783455
0,0.8939762
2,0.62951815
0,0.8897533
0,0.8837067
0,0.88195276
0,0.8589798
2,0.6387153
2,0.6610743
0,0.8930059
0,0.8903727
0,0.89540595
2,0.65785664
2,0.66279376
0,0.8880193
0,0.88053495
2,0.65159434
0,0.89589703
0,0.8883863
2,0.6353641
0,0.89351743
0,0.89111024
0,0.88736796
0,0.8840535
0,0.8819643
0,0.89328784
2,0.65862066
0,0.8848249
0,0.87962806
0,0.8844918
2,0.66142225
2,0.6598277
2,0.6372178
2,0.6554708
0,0.89689195
0,0.87970537
0,0.88504577
0,0.8887101
0,0.89374936
0,0.8925404
2,0.63776195
0,0.8867085
0,0.8942853
0,0.88588816
0,0.8447695
0,0.8718508
0,0.89231586
0,0.88960755
0,0.8962743
0,0.8826606
0,0.8915873
2,0.6316407
2,0.66737205
2,0.65883154
2,0.64532316
0,0.8765989
0,0.8812771
0,0.89405245
2,0.639077
2,0.6544873
0,0.87739915
0,0.8866047
2,0.65372133
2,0.65499324
2,0.65908366
0,0.89418536
2,0.64790654
2,0.6303202
0,0.88692683
0,0.8909024
2,0.65494514
0,0.83433205
0,0.8914037
0,0.8906648
0,0.8877025
0,0.8877752
2,0.6415522
2,0.6470738
2,0.66622096
2,0.65470916
2,0.65433115
0,0.8450017
0,0.8957759
2,0.6410149
0,0.8864886
0,0.8863432
2,0.6553615
2,0.6342698
0,0.8670455
2,0.63714856
0,0.8831392
0,0.8501054
2,0.65379244
2,0.6669217
2,0.6571904
0,0.89044595
2,0.63679665
0,0.8870904
0,0.89598745
2,0.6418008
0,0.891587
2,0.6640604
2,0.6364239
0,0.89016825
2,0.6352753
2,0.64209485
0,0.88300616
0,0.89209193
2,0.6730163
2,0.6470756
2,0.6609531
2,0.66318685
0,0.8905889
0,0.8956439
2,0.6313472
0,0.84701765
0,0.88689506
0,0.8981193
0,0.8783251
0,0.89062
2,0.653112
0,0.8953361
0,0.8648962
0,0.8919506
0,0.8844828
0,0.8901173
0,0.88996124
0,0.8938029
0,0.89132017
2,0.65093327
2,0.66747946
0,0.8490812
0,0.89284307
0,0.89887595
0,0.8911701
2,0.65892684
2,0.6354
2,0.6535953
0,0.88424957
2,0.6489718
0,0.872355
2,0.650827
0,0.87890327
2,0.65300375
0,0.8865724
0,0.896633
2,0.6387631
2,0.66172045
2,0.6551811
2,0.56975585
0,0.8804952
0,0.9028889
0,0.88291276
0,0.89354885
0,0.8974697
2,0.658561
2,0.65077597
0,0.8658259
0,0.89289165
0,0.8986353
0,0.8989341
0,0.89039123
2,0.6570395
0,0.889524
0,0.8943036
0,0.88621986
2,0.657309
0,0.8882033
2,0.64030945
2,0.6430253
2,0.63704836
0,0.8902048
2,0.5653336
0,0.86316013
2,0.65098256
2,0.6564637
0,0.89446926
0,0.896877
0,0.8885647
2,0.56378365
2,0.6388464
0,0.8975472
0,0.8961551
2,0.6669133
0,0.89121115
0,0.8800721
0,0.8939182
2,0.6598707
0,0.8869178
0,0.8860469
0,0.89076924
0,0.8912171
0,0.89654636
0,0.89615947
0,0.8693371
0,0.8841812
0,0.88344324
0,0.872289
0,0.8940368
0,0.89359283
2,0.64111125
2,0.64342874
0,0.890224
0,0.88362694
2,0.6657298
0,0.88762826
0,0.8862015
2,0.6594666
0,0.87187886
0,0.88981605
0,0.894266
0,0.8961366
0,0.889642
0,0.8775628
2,0.6476963
0,0.8965397
2,0.6619049
0,0.8721457
0,0.87673074
0,0.8890165
0,0.88001394
2,0.66238785
0,0.88737696
2,0.6697176
2,0.6658054
0,0.8777515
0,0.89834374
2,0.6485194
2,0.6591915
2,0.65004104
2,0.6678157
0,0.89240783
0,0.8895789
0,0.88885283
0,0.8877902
0,0.8947444
0,0.8089663
0,0.89818764
0,0.8937513
2,0.6609511
0,0.8903621
2,0.6628297
0,0.8957087
0,0.88387
2,0.6571001
2,0.6338985
2,0.6482775
0,0.89032865
0,0.8913392
2,0.65061206
2,0.6482192
2,0.6463476
2,0.63382316
0,0.86313814
0,0.88986945
0,0.8974796
2,0.6631612
2,0.654927
0,0.8859969
0,0.8594319
0,0.8956489
0,0.8925842
0,0.90088445
0,0.89014775
0,0.891193
0,0.90149933
0,0.8937255
0,0.8788696
0,0.8891477
2,0.63677853
0,0.892694
0,0.88899016
0,0.8955562
0,0.89754933
0,0.8877994
0,0.8924104
0,0.89088935
0,0.8796464
2,0.659682
0,0.89137
0,0.8779481
0,0.8942924
2,0.6529113
0,0.8615688
0,0.88921285
0,0.8835923
0,0.88691
0,0.8929785
2,0.63635594
2,0.6682106
0,0.8984009
2,0.67000973
0,0.88293785
0,0.85200596
0,0.8900146
0,0.8953323
0,0.8799172
0,0.8966449
2,0.64972866
0,0.897003
0,0.8954816
2,0.63938165
0,0.860957
0,0.89696234
0,0.88033617
0,0.8855114
2,0.6558208
0,0.890444
0,0.8439674
0,0.8870632
0,0.89682245
0,0.890555
2,0.64257854
0,0.8939969
0,0.89457285
0,0.89255476
2,0.6573624
0,0.89664567
0,0.88981926
0,0.8888623
2,0.66551626
0,0.8967554
0,0.8914078
0,0.8848743
0,0.88339376
2,0.66664165
0,0.88638186
0,0.8877607
0,0.88695043
0,0.885465
0,0.8850507
0,0.89551014
0,0.86690336
2,0.65113986
0,0.8725642
0,0.8775647
2,0.6508742
0,0.8781406
0,0.8858112
0,0.88900506
2,0.66524833
0,0.88831496
0,0.8923509
0,0.88715065
0,0.899538
0,0.8981202
2,0.64747626
0,0.89831716
0,0.8919771
0,0.8749501
2,0.658218
2,0.6714992
2,0.6479509
2,0.65363485
0,0.84052587
2,0.6393308
0,0.8931906
2,0.6294646
0,0.8847494
0,0.8916329
2,0.64189714
0,0.89441365
0,0.88370585
2,0.66826195
0,0.89130217
0,0.8781082
0,0.89304656
0,0.8870542
0,0.8582965
2,0.6586887
2,0.66754645
2,0.6668974
2,0.6460672
0,0.89316684
2,0.6556037
0,0.88647795
0,0.8840679
0,0.8831538
2,0.6667005
0,0.89293736
0,0.8996475
2,0.6342278
0,0.89817154
2,0.64365906
0,0.8843634
2,0.6607385
0,0.8769567
2,0.63959676
0,0.89013755
2,0.65435845
0,0.82515675
2,0.65185696
0,0.8879587
2,0.6342864
2,0.64500666
0,0.8762598
0,0.84970534
0,0.8831828
2,0.65248185
2,0.66664445
2,0.6271996
0,0.8804164
0,0.885678
0,0.88054067
2,0.6497248
0,0.8907814
0,0.88855636
0,0.87935334
0,0.8494741
0,0.88782865
2,0.666143
0,0.8876228
2,0.6485697
0,0.8819291
0,0.89823717
2,0.65958756
0,0.8833049
0,0.8949363
2,0.66250485
2,0.63899964
0,0.893924
0,0.87466013
2,0.6624166
0,0.8886646
0,0.8871284
2,0.65496475
0,0.86434686
0,0.89523673
2,0.661915
0,0.8946837
0,0.89195126
0,0.8913993
0,0.8917979
2,0.65912217
0,0.887475
2,0.6621563
0,0.89053893
0,0.8910697
0,0.8947315
0,0.8955109
0,0.89495784
0,0.89073175
0,0.8793459
0,0.8906939
2,0.65617627
0,0.8835428
0,0.8901219
0,0.8872737
2,0.65151364
0,0.8941877
0,0.8753021
0,0.8932982
0,0.88761616
2,0.6331729
0,0.8898774
0,0.8829119
2,0.64551663
2,0.63636345
0,0.88782626
2,0.657469
0,0.88694143
2,0.6424559
0,0.85696346
0,0.88536525
0,0.88525057
0,0.8904905
2,0.6432017
0,0.8090062
2,0.64939284
2,0.6652196
0,0.89692754
0,0.892258
2,0.66769004
0,0.8982732
2,0.66917497
2,0.6510859
2,0.6637713
0,0.88597316
0,0.90319747
0,0.8884276
0,0.8891903
2,0.6559713
0,0.8958738
0,0.8928027
0,0.8781311
0,0.8886476
0,0.88602144
0,0.8888222
0,0.88894635
2,0.6441583
0,0.87568045
0,0.88347894
0,0.8907348
2,0.65554804
0,0.8895614
0,0.8783639
2,0.65249604
0,0.879105
0,0.8927138
0,0.8973951
2,0.6536928
0,0.8807579
2,0.650627
0,0.8799727
0,0.8810467
0,0.8909803
2,0.6429883
0,0.8868786
0,0.89372385
2,0.66000915
2,0.6720489
2,0.65179133
0,0.87828296
2,0.648175
2,0.65149266
2,0.6601658
0,0.896849
2,0.6660664
0,0.8848521
0,0.88907146
0,0.90052515
0,0.8896829
0,0.8915669
0,0.8960866
2,0.6562794
2,0.6709635
2,0.6470211
2,0.6497131
0,0.886571
0,0.8857812
0,0.8890484
0,0.88809717
0,0.8919448
0,0.8903762
0,0.8881369
2,0.6397118
0,0.8946892
0,0.89708203
0,0.8881092
0,0.8678085
0,0.87825495
2,0.65119785
0,0.89017314
0,0.8954975
0,0.8857171
0,0.8933325
2,0.6735345
0,0.89135283
0,0.8769806
2,0.6655552
0,0.8887618
0,0.8957568
0,0.88753676
0,0.8815112
2,0.6645539
0,0.8455446
0,0.888967
2,0.6604959
0,0.87502587
0,0.87748104
2,0.65063155
0,0.88712716
0,0.8781103
0,0.8894825
0,0.88981056
2,0.6573524
0,0.8981568
0,0.8956369
0,0.89268106
0,0.89592695
0,0.8924912
2,0.64869237
0,0.88320595
2,0.6618787
0,0.8977672
0,0.89069
0,0.8745576
0,0.9007203
0,0.8887379
0,0.8989996
0,0.883893
2,0.6617898
2,0.6610763
0,0.88924754
0,0.83092076
2,0.6534172
2,0.66102004
0,0.84695584
2,0.6626017
2,0.64486593
2,0.63898754
0,0.89549524
2,0.6373489
0,0.89030266
0,0.8919198
0,0.88118166
0,0.8702692
0,0.8860073
2,0.65431255
2,0.6322628
2,0.64402515
0,0.8892364
0,0.8944413
0,0.8681218
0,0.89084744
0,0.888517
0,0.8939283
2,0.6381624
2,0.67659557
0,0.84804255
0,0.8958765
2,0.6564422
0,0.8930858
0,0.8579181
2,0.66451234
0,0.88953936
2,0.65991133
0,0.89152336
2,0.6528433
0,0.88917345
0,0.87213194
0,0.88749677
2,0.66365725
0,0.8885315
0,0.89153737
0,0.89318144
0,0.87660587
0,0.8914869
0,0.89001703
2,0.6453961
2,0.6545235
2,0.6345263
0,0.8810765
0,0.89639145
0,0.8945219
0,0.8928067
0,0.88579494
0,0.8978346
0,0.8759889
2,0.65597254
0,0.8857921
0,0.8962426
0,0.88491124
0,0.8841546
2,0.663019
2,0.6763865
0,0.8968751
0,0.8936706
0,0.87895685
2,0.6519236
2,0.63734996
2,0.6456437
0,0.88697577
0,0.8905677
2,0.6424802
0,0.88057745
2,0.6259933
2,0.64817667
2,0.65647537
0,0.89299655
0,0.8966318
0,0.8916781
0,0.8856402
0,0.8974434
0,0.8809988
0,0.88548523
0,0.89630663
2,0.5646035
0,0.89016104
0,0.89220273
2,0.64222443
2,0.65231264
2,0.6604297
0,0.8855494
2,0.6754086
0,0.84224504
2,0.65332395
0,0.8883306
0,0.8934586
0,0.8901166
0,0.8918457
2,0.64069754
0,0.8871394
0,0.8880763
0,0.8836442
0,0.8905531
2,0.63523424
2,0.66078955
0,0.8651254
0,0.892141
2,0.66388404
0,0.88183415
2,0.6782777
0,0.8818199
0,0.88789976
2,0.6508409
0,0.88963646
0,0.88427186
0,0.8923978
0,0.89709556
2,0.63258165
0,0.87507844
0,0.88447064
0,0.8884221
0,0.8944631
0,0.8948423
0,0.884816
0,0.89025134
2,0.67182714
0,0.8880726
0,0.8677357
2,0.66077137
0,0.8826851
0,0.8871922
2,0.6502433
2,0.63719076
0,0.88713104
0,0.8866168
0,0.8785096
2,0.66134447
0,0.89505696
0,0.8886544
2,0.6641748
0,0.86722004
0,0.8967103
2,0.67200637
0,0.853617
0,0.892654
0,0.8888025
0,0.86305916
0,0.8926828
0,0.88731164
2,0.665038
0,0.8824023
2,0.6548936
0,0.8961292
0,0.89414376
0,0.8873317
2,0.6739774
0,0.89014643
0,0.89293164
0,0.86810195
0,0.8973235
2,0.6468224
2,0.65602326
0,0.88480836
0,0.8943224
0,0.89412713
2,0.6610374
0,0.87576455
0,0.8913675
0,0.88517046
0,0.8962392
0,0.89338154
2,0.65770185
0,0.8930388
0,0.8858817
0,0.89392537
2,0.6703794
0,0.88773286
2,0.6403713
2,0.66207194
0,0.88136005
0,0.89584506
2,0.6514334
0,0.89061916
2,0.66807693
2,0.66318077
0,0.8973295
0,0.8897501
0,0.88891613
2,0.63145685
0,0.86968845
0,0.89378685
0,0.8926142
0,0.8649113
0,0.8868129
0,0.893633
0,0.8912802
0,0.8939332
2,0.6448265
0,0.88453573
0,0.87001705
2,0.65178746
0,0.8875043
0,0.8959099
0,0.8704323
0,0.8896572
2,0.661182
0,0.8977088
2,0.6336029
0,0.8790367
2,0.64351475
0,0.87538666
0,0.8599525
2,0.6564496
2,0.6542302
0,0.8878396
2,0.6711559
0,0.89783335
0,0.8867549
0,0.8971139
0,0.8859451
0,0.88315684
0,0.877941
0,0.89163244
0,0.8992727
0,0.8887285
0,0.8912301
0,0.8894644
0,0.8851336
0,0.8812139
0,0.889097
0,0.88234514
0,0.8900225
0,0.89160496
2,0.64283717
2,0.63700277
2,0.65889686
0,0.8890346
0,0.8759496
0,0.8941148
2,0.652917
2,0.66399145
0,0.88895494
0,0.88846844
2,0.653579
0,0.8923678
0,0.8922966
0,0.8781879
0,0.87204427
2,0.6400818
2,0.6677821
2,0.64599395
0,0.8964122
0,0.8878961
0,0.88364005
0,0.8989685
0,0.8932444
0,0.8952859
2,0.65498585
0,0.9004785
2,0.6615332
0,0.8785223
2,0.6551581
0,0.8666232
0,0.89790565
0,0.89545536
0,0.88371825
0,0.8995399
0,0.897373
0,0.8859497
0,0.8958454
0,0.88823825
0,0.89521587
0,0.8953169
2,0.67451257
0,0.88939774
0,0.88424444
0,0.8993295
2,0.6623849
0,0.8928833
2,0.6395764
0,0.8917733
0,0.90075964
0,0.89554673
0,0.89753884
0,0.874946
2,0.6591282
2,0.6703115
0,0.89024013
2,0.6500406
2,0.6447641
2,0.66816664
2,0.64857256
2,0.6555765
0,0.8904919
2,0.6651397
2,0.6544054
2,0.66247815
2,0.6485777
0,0.8574691
0,0.89512163
0,0.8782621
2,0.65908474
0,0.8889889
2,0.64849585
2,0.6633818
0,0.8736991
2,0.6572316
0,0.89661443
0,0.8907067
0,0.89584255
0,0.860879
2,0.6554811
0,0.88665533
0,0.88657504
2,0.6591595
0,0.8966497
0,0.8935398
2,0.6448696
2,0.6473072
0,0.88743436
0,0.8621922
0,0.89016056
2,0.6619751
0,0.8997786
2,0.65945643
2,0.65710586
0,0.89191103
0,0.8722114
2,0.65526354
2,0.6493217
0,0.8869467
0,0.88684034
0,0.88690853
0,0.88956004
0,0.8826004
2,0.64192945
0,0.8855041
2,0.6442937
0,0.8903908
2,0.64679843
0,0.88641363
0,0.90190434
0,0.8892971
0,0.88674146
0,0.8763163
2,0.65114546
0,0.892116
0,0.84345
0,0.8864512
0,0.89197874
2,0.65725946
2,0.6645096
0,0.8890648
0,0.85352445
0,0.8772905
2,0.6544567
2,0.6507887
0,0.8972238
2,0.6321816
0,0.8888511
0,0.8853042
0,0.8940763
2,0.6489745
0,0.88422126
0,0.8916868
2,0.6708076
2,0.6530385
0,0.88394845
0,0.8899374
2,0.6553415
2,0.6630924
0,0.8790218
0,0.88685596
0,0.8809762
0,0.8667187
0,0.8863679
0,0.89134306
2,0.6356494
2,0.64542115
2,0.6515664
0,0.88759315
2,0.6603804
0,0.8938982
0,0.89003354
0,0.89282143
2,0.6533467
0,0.8769106
0,0.8449946
0,0.89041245
0,0.8924962
2,0.6596741
0,0.8970993
0,0.88911295
2,0.64374495
0,0.8894113
2,0.65926325
0,0.8867943
0,0.8854321
0,0.8915349
0,0.88696283
0,0.88371855
2,0.6386666
0,0.8919567
0,0.8989562
2,0.65126944
2,0.6639227
2,0.64008164
2,0.64974385
0,0.8453823
0,0.8856183
0,0.89285916
0,0.8917131
2,0.66799814
2,0.6663504
0,0.89541453
0,0.898784
2,0.65453345
2,0.6603779
0,0.8911389
2,0.64652354
0,0.8869018
0,0.884972
2,0.6593805
0,0.891635
2,0.64592
0,0.84056515
0,0.8919105
2,0.6772532
0,0.8929863
2,0.6403301
0,0.8893797
0,0.8943134
0,0.8968651
2,0.6570192
0,0.88928
2,0.6447374
0,0.8843145
0,0.86168724
0,0.880286
0,0.8914078
0,0.8949656
2,0.64872205
0,0.8933973
2,0.66375184
0,0.8812459
0,0.79733384
0,0.8856679
0,0.8895808
0,0.88284206
0,0.8899422
2,0.6659057
0,0.88971007
2,0.65072906
0,0.84130234
0,0.89557356
0,0.8938884
2,0.67052585
2,0.6809624
2,0.7875792
0,0.889759
0,0.88975626
0,0.8880633
0,0.88562936
0,0.88928676
0,0.8926908
0,0.8856551
0,0.8988749
0,0.8868238
2,0.6350219
0,0.83909774
2,0.64498585
0,0.8809847
0,0.8770634
0,0.887033
0,0.8881426
2,0.68020815
2,0.63338715
0,0.87915874
2,0.78076696
0,0.8991104
2,0.66724193
2,0.64735574
2,0.6507881
0,0.8972066
2,0.64085096
0,0.8966879
0,0.88291204
0,0.8848592
0,0.8910077
0,0.88857055
0,0.8933813
2,0.6616357
2,0.66545296
2,0.6480869
0,0.87272215
0,0.8933992
0,0.8844462
0,0.8860051
0,0.89520204
0,0.894466
2,0.66655344
0,0.8907765
0,0.89914757
0,0.8912412
2,0.6594684
2,0.6807417
2,0.6594763
0,0.88793916
0,0.8911221
0,0.89039516
0,0.8879949
0,0.8982504
0,0.8781219
0,0.8636385
0,0.88453734
0,0.88331085
0,0.8885953
0,0.8926165
2,0.6437046
0,0.88429844
0,0.89278114
2,0.6519924
2,0.64106214
2,0.6440526
0,0.885373
2,0.64281356
0,0.8932692
2,0.6364866
0,0.8881138
0,0.8372275
0,0.8894189
2,0.66110116
0,0.8902579
0,0.89044005
0,0.8799833
0,0.8936872
0,0.8912856
2,0.65159285
0,0.8899595
0,0.89911973
0,0.8727726
0,0.8816125
2,0.6713796
0,0.8942319
0,0.8976042
0,0.8826387
2,0.6557365
2,0.6576274
0,0.8856296
0,0.8911577
0,0.88282245
0,0.8921232
0,0.88439435
0,0.873328
2,0.65664935
0,0.8881675
0,0.88845253
0,0.89447045
0,0.8922141
0,0.88531405
0,0.88818145
2,0.6541409
0,0.8935305
2,0.669311
0,0.813243
0,0.8811011
2,0.6680729
2,0.6434781
2,0.6599216
0,0.89436376
0,0.8891728
2,0.6792405
0,0.8955405
0,0.9021981
0,0.8813217
2,0.6560508
0,0.8891464
2,0.6695922
0,0.8865011
2,0.56174314
2,0.6704489
2,0.65899986
2,0.6476072
0,0.8800759
0,0.8959078
0,0.8901536
0,0.89582556
2,0.6531646
2,0.64052474
2,0.65793306
2,0.6597958
0,0.8897626
0,0.8931544
0,0.8841507
2,0.6651079
2,0.645788
0,0.8961121
2,0.67865264
0,0.886912
0,0.8914633
2,0.56502813
0,0.8899412
2,0.6694754
2,0.6398529
0,0.8808272
2,0.65003407
0,0.88894504
0,0.88570774
0,0.8816053
0,0.89005846
0,0.8929663
2,0.65787697
0,0.8899227
2,0.64636683
0,0.8718139
0,0.8971037
0,0.8915881
0,0.8970127
2,0.66891855
0,0.8907798
0,0.89672524
0,0.8868367
0,0.89799166
0,0.8898657
0,0.8892278
0,0.89153045
2,0.6536357
0,0.8887464
0,0.8779506
0,0.88245124
0,0.89109206
0,0.8963778
2,0.64898473
2,0.6634065
0,0.8928357
0,0.8967492
0,0.890285
0,0.8887917
0,0.8933676
2,0.6372303
0,0.8946069
2,0.6591307
2,0.6387751
2,0.64540213
0,0.8878872
2,0.66627014
0,0.8903383
0,0.88529813
2,0.6585631
0,0.7938536
2,0.65710443
0,0.8965779
0,0.89222544
0,0.87680674
0,0.87288415
0,0.89109236
2,0.65968996
2,0.6573548
2,0.6371574
2,0.64450336
0,0.8899891
2,0.62966216
0,0.8835918
0,0.88707846
0,0.864246
2,0.6406947
2,0.65583426
0,0.881976
0,0.8334636
2,0.6462667
0,0.88695943
0,0.87853986
2,0.6528881
2,0.6658123
0,0.8956726
2,0.67060727
0,0.89059824
2,0.667871
2,0.64819795
0,0.8695437
2,0.66713357
0,0.88885987
2,0.6430808
0,0.8917472
0,0.8955885
2,0.6377431
2,0.6345462
0,0.8745847
2,0.6442423
0,0.8779863
0,0.89517236
0,0.8737534
2,0.66764075
2,0.6611613
0,0.88077784
0,0.88944983
0,0.8766859
2,0.6626039
0,0.8549893
2,0.6461246
2,0.6445526
2,0.6590183
0,0.8973633
0,0.88209444
0,0.89239484
0,0.8880517
0,0.88694155
0,0.8862627
0,0.8941771
0,0.8911323
0,0.8886401
0,0.8905021
2,0.65510845
0,0.8884293
0,0.8969821
0,0.88973814
0,0.8917613
0,0.8969208
0,0.88198805
0,0.8926163
0,0.8876855
2,0.668657
0,0.8576201
0,0.8677852
0,0.8930064
2,0.652926
0,0.8842366
2,0.64632064
2,0.62969464
0,0.8882971
0,0.7889098
2,0.654615
0,0.88799065
2,0.65838623
0,0.88844603
0,0.8412648
0,0.8895704
0,0.887953
2,0.6421124
0,0.883587
0,0.887089
2,0.6463959
2,0.64985573
0,0.8966907
0,0.8948003
0,0.8858883
0,0.8791346
2,0.66725254
0,0.86564267
0,0.8860944
0,0.8865215
2,0.655185
0,0.8882466
0,0.89274114
0,0.8854729
2,0.6467008
0,0.88724893
2,0.6506973
2,0.64508057
0,0.8829481
0,0.89797467
0,0.8820387
0,0.88910395
0,0.8880341
2,0.6480441
2,0.6757982
2,0.6732182
2,0.6552388
2,0.65988016
0,0.8901755
0,0.8837274
2,0.64098555
0,0.88948464
2,0.65964687
2,0.6689159
0,0.88293004
0,0.8836485
0,0.89763796
0,0.88284326
0,0.87959605
0,0.8943671
0,0.872636
0,0.8939611
0,0.8946139
2,0.66069174
0,0.8950749
0,0.8578886
0,0.8882289
0,0.8902032
0,0.8899975
2,0.6618144
0,0.8915258
2,0.65842736
0,0.8838988
0,0.8868306
2,0.65381706
2,0.6541336
0,0.8881376
0,0.8954455
0,0.885044
0,0.8883779
0,0.8898552
0,0.8924185
2,0.65088856
0,0.8755937
2,0.6517093
0,0.89711016
0,0.88606036
0,0.89668584
0,0.88943017
2,0.65782976
0,0.89212126
0,0.8823538
0,0.878056
0,0.89947593
2,0.65254784
0,0.8940677
2,0.6569024
2,0.65763617
2,0.6550644
0,0.89190567
0,0.8926621
2,0.66748637
0,0.8879726
0,0.8711564
0,0.88489
0,0.8887628
0,0.8827564
0,0.8918173
2,0.65572685
2,0.6362714
0,0.8911748
2,0.6622214
2,0.6451715
0,0.8889329
0,0.89891326
0,0.8838215
2,0.63645136
0,0.8802686
0,0.89162296
0,0.88983047
2,0.651756
0,0.89662576
2,0.6492484
0,0.8849159
2,0.6515573
2,0.652338
2,0.671979
2,0.6415044
0,0.88052386
2,0.6375552
0,0.89978766
0,0.89464664
0,0.8852477
0,0.8853412
0,0.88658345
0,0.8579143
0,0.8900867
2,0.6715511
0,0.87767714
2,0.64920753
0,0.890045
0,0.88639283
0,0.901974
0,0.8931908
0,0.8904427
0,0.89023197
2,0.6533785
0,0.89057666
0,0.8976669
0,0.859986
0,0.8933633
0,0.8836906
2,0.6638995
0,0.8720402
0,0.89345586
2,0.65792084
0,0.87313104
0,0.8849483
0,0.8917588
0,0.8910478
2,0.65556216
0,0.887554
0,0.8890841
0,0.8931238
0,0.8568224
2,0.66257066
2,0.6475206
2,0.66306794
2,0.64046097
2,0.6729138
2,0.6652926
2,0.6518874
0,0.8894227
0,0.8725343
0,0.88783765
0,0.89907247
2,0.63660794
0,0.89210975
0,0.867013
2,0.6608305
0,0.8881621
0,0.88790023
0,0.88526535
0,0.89704627
2,0.66305184
0,0.8942948
0,0.8921424
0,0.8874068
0,0.8967978
0,0.8916766
2,0.64699966
0,0.8921792
2,0.6680086
0,0.89889455
2,0.65843487
0,0.88727653
2,0.66418594
2,0.6393837
0,0.89394647
2,0.652776
0,0.8983021
0,0.8888957
2,0.6582769
0,0.8868939
0,0.88987267
0,0.8881434
0,0.89102185
2,0.66138136
2,0.66361225
2,0.637954
2,0.67008996
2,0.648853
0,0.88760704
0,0.87803394
0,0.894428
0,0.88832355
2,0.6699763
